Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
11,"S Lyu, J Cheng, X Wu, L Cui, H Chen, ...","Auxiliary learning for relation extraction",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9296307/","https://scholar.google.com/scholar?cites=12839327331982748155&as_sdt=2005&sciodt=2007&hl=en",26,"2022-03-25 08:39:44","","","","",,,,,11,5.50,2,6,2,"… Recently, neural networks were found effective for relation … know, TACRED is the largest supervised dataset for relation … TACRED contains 41 relation types and an artificial relation …","https://ieeexplore.ieee.org/iel7/7433297/9687848/09296307.pdf","https://scholar.google.com/scholar?q=related:-6nLyS50LrIJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
15,"K Sun, R Zhang, Y Mao, S Mensah, X Liu","Relation extraction with convolutional network over learnable syntax-transport graph",2020,"Proceedings of the AAAI …","ojs.aaai.org","https://ojs.aaai.org/index.php/AAAI/article/view/6423","https://scholar.google.com/scholar?cites=17210680758507961884&as_sdt=2005&sciodt=2007&hl=en",28,"2022-03-25 08:39:44","","","","",,,,,15,7.50,3,5,2,"… trees remains a challenge in the relation classification task. In this … Experiments on Semeval-2010 Task 8 and Tacred show our … Most recent works have focused on leveraging neural …","https://ojs.aaai.org/index.php/AAAI/article/download/6423/6279","https://scholar.google.com/scholar?q=related:HH6Eufae2O4J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
4,"W Huang, Y Mao, Z Yang, L Zhu, J Long","Relation classification via knowledge graph enhanced transformer encoder",2020,"Knowledge-Based Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S095070512030486X","https://scholar.google.com/scholar?cites=5814282938847777050&as_sdt=2005&sciodt=2007&hl=en",30,"2022-03-25 08:39:44","","","","",,,,,4,2.00,1,5,2,"… focus on using deep neural networks as classifier to conduct the relation prediction. The rich … On the TACRED dataset, we compare our model with the logistic regression-based (feature-…","","https://scholar.google.com/scholar?q=related:GtGiCYd7sFAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
10,"A Mandya, D Bollegala, F Coenen","Graph Convolution over Multiple Dependency Sub-graphs for Relation Extraction.",2020,"COLING","livrepository.liverpool.ac.uk","https://livrepository.liverpool.ac.uk/3105989/1/coling_2020_submitted.pdf","https://scholar.google.com/scholar?cites=13569120831869888315&as_sdt=2005&sciodt=2007&hl=en",31,"2022-03-25 08:39:44","PDF","","","",,,,,10,5.00,3,3,2,"… A combined neural network model that brings together the usefulness of LSTM networks in … the ‘Other’ relation for SemEval dataset (Hendrickx et al., 2019) and for TACRED dataset we …","https://livrepository.liverpool.ac.uk/3105989/1/coling_2020_submitted.pdf","https://scholar.google.com/scholar?q=related:Oyf1GYEzT7wJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
2,"Z Li, Y Sun, S Tang, C Zhang, ...","Adaptive graph convolutional networks with attention mechanism for relation extraction",2020,"… Joint Conference on Neural …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9207706/","https://scholar.google.com/scholar?cites=6619225081127143593&as_sdt=2005&sciodt=2007&hl=en",33,"2022-03-25 08:39:44","","","","",,,,,2,1.00,0,5,2,"… TACRED and SemEval datasets to facilitate comparisons with other existing models. As described in [2], the TACRED … This paper reports the microaveraged FI scores on the TACRED …","https://ieeexplore.ieee.org/iel7/9200848/9206590/09207706.pdf","https://scholar.google.com/scholar?q=related:qYjwICQ23FsJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
3,"B Ganesan, R Dasgupta, A Parekh, H Patel, ...","A Neural Architecture for Person Ontology population",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2001.08013","https://scholar.google.com/scholar?cites=5264937170250999656&as_sdt=2005&sciodt=2007&hl=en",34,"2022-03-25 08:39:44","","","","",,,,,3,1.50,1,5,2,"… tion, Entity Classification, and Relation Extraction, creating an … data using neural models for Entity Classification and Relation … contain triples, whereas TACRED contains sentences. We …","https://arxiv.org/pdf/2001.08013","https://scholar.google.com/scholar?q=related:aKePJXbQEEkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
10,"TT Tran, P Le, S Ananiadou","Revisiting unsupervised relation extraction",2020,"arXiv preprint arXiv:2005.00087","arxiv.org","https://arxiv.org/abs/2005.00087","https://scholar.google.com/scholar?cites=11049023974079702634&as_sdt=2005&sciodt=2007&hl=en",36,"2022-03-25 08:39:44","","","","",,,,,10,5.00,3,3,2,"… the three ML models on NYT-FB and TACRED. Our models outperform the best performing … 2016) while relation datasets are generally imbalanced (both NYT-FB and TACRED in this …","https://arxiv.org/pdf/2005.00087","https://scholar.google.com/scholar?q=related:aqbLocMEVpkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"L Ding, Z Lei, G Xun, Y Yang","FAT-RE: A faster dependency-free model for relation extraction",2020,"Journal of Web Semantics","Elsevier","https://www.sciencedirect.com/science/article/pii/S1570826820300366","https://scholar.google.com/scholar?cites=13455896022653080677&as_sdt=2005&sciodt=2007&hl=en",42,"2022-03-25 08:39:44","","","","",,,,,1,0.50,0,4,2,"… Although many methods based on deep neural networks are successful in this task, there … The hyper-parameters used in our experiment on TACRED arepresent Table 1. We follow the …","","https://scholar.google.com/scholar?q=related:ZRTU5CPyvLoJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"X Deng, L Zhang, Y Fan, L Bai, ...","Bidirectional Dependency-Guided Attention for Relation Extraction",2020,"Asian Conference on …","proceedings.mlr.press","http://proceedings.mlr.press/v129/deng20a.html","",44,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,5,2,"… show that incorporating dependency trees into deep neural models significantly improves the … two relation extraction datasets : (1) TACRED: TACRED is a large-scale relation extraction …","http://proceedings.mlr.press/v129/deng20a/deng20a.pdf","https://scholar.google.com/scholar?q=related:_K-A0HoHBjUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"LS Vannur, B Ganesan, L Nagalapatti, H Patel, ...","Data Augmentation for Personal Knowledge Base Population",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2002.10943","https://scholar.google.com/scholar?cites=12139663291075268808&as_sdt=2005&sciodt=2007&hl=en",49,"2022-03-25 08:39:44","","","","",,,,,1,0.50,0,5,2,"… In this work, we show how the popular TACRED Dataset can be … more features to train a Graph Neural Networks, while simulta… , we believe Neural Networks for Relation Extraction can …","https://arxiv.org/pdf/2002.10943","https://scholar.google.com/scholar?q=related:yBBkzXG_eKgJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
8,"X Hu, C Zhang, F Ma, C Liu, L Wen, PS Yu","Semi-supervised relation extraction via incremental meta self-training",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2010.16410","https://scholar.google.com/scholar?cites=694347614597903164&as_sdt=2005&sciodt=2007&hl=en",54,"2022-03-25 08:39:44","","","","",,,,,8,4.00,1,6,2,"… 3% labeled data on TACRED, which indicate the effectiveness … We report the F1 performance for SemEval and TACRED with … Recent literature leverage deep neural networks to extract …","https://arxiv.org/pdf/2010.16410","https://scholar.google.com/scholar?q=related:PHO_BnrRogkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"A Pradhan, KK Todi, A Selvarasu, ...","Knowledge Graph Generation with Deep Active Learning",2020,"… Conference on Neural …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9207515/","",57,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,4,2,"… To improve the recall of identifying relations from the text we also added relation classification. For relation classification we used TACRED dataset [11] which contains the 41 …","https://ieeexplore.ieee.org/iel7/9200848/9206590/09207515.pdf","https://scholar.google.com/scholar?q=related:PJrnLYUXBUgJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Z Lin, D Lei, Y Han, G Wang, W Deng, ...","Siamese BERT Model with Adversarial Training for Relation Classification",2020,"… on Knowledge Graph …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9194539/","",58,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,6,2,"… Recently, state-of-art neural models for relation classification largely … the relation classification task, we evaluate the model on the datasets of SemEval 2010 Task 8, KBP37 and TACRED…","https://www.researchgate.net/profile/Wei-Deng-29/publication/344859352_Siamese_BERT_Model_with_Adversarial_Training_for_Relation_Classification/links/603e47c1299bf1e0784f5b20/Siamese-BERT-Model-with-Adversarial-Training-for-Relation-Classification.pdf","https://scholar.google.com/scholar?q=related:9pGmpOlyWeAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"KA Hanneman","Semantic Dependency Graph Convolution for Relation Extraction",2020,"","","","",60,"2022-03-25 08:39:44","CITATION","","","",,,,,0,0.00,0,1,2,"","",""
6,"H Yu, N Zhang, S Deng, Z Yuan, Y Jia, ...","The devil is the classifier: Investigating long tail relation classification with decoupling analysis",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2009.07022","https://scholar.google.com/scholar?cites=10199062649508164379&as_sdt=2005&sciodt=2007&hl=en",61,"2022-03-25 08:39:44","","","","",,,,,6,3.00,1,6,2,"… Experimental results on FewrelLT and TACRED demonstrate … of the class imbalance problem in convolutional neural networks… Neural networks : the official journal of the International …","https://arxiv.org/pdf/2009.07022","https://scholar.google.com/scholar?q=related:G3PjWXFZio0J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"JW Chen, TJ Fu, CK Lee, WY Ma","H-FND: Hierarchical False-Negative Denoising for Distant Supervision Relation Extraction",2020,"arXiv preprint arXiv:2012.03536","arxiv.org","https://arxiv.org/abs/2012.03536","",64,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,4,2,"… for deep neural networks. In this paper, we investigate the impact of FNs on neuralbased … Together with the fact that TACRED has many more positives than SemEval, we increased …","https://arxiv.org/pdf/2012.03536","https://scholar.google.com/scholar?q=related:edXpBuq4ztAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"Z Li, JY Nie, B Wang, P Du, Y Zhang, L Zou, ...","Meta-learning for neural relation classification with distant supervision",2020,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412039","https://scholar.google.com/scholar?cites=1978998990826435418&as_sdt=2005&sciodt=2007&hl=en",65,"2022-03-25 08:39:44","","10.1145/3340531.3412039","","",,,,,1,0.50,0,7,2,"… merging another manually annotated dataset - TACRED [42], whose sentences are also derived from the KBP corpus. Specifically, we removed the relation with only one instance in the …","https://dl.acm.org/doi/pdf/10.1145/3340531.3412039","https://scholar.google.com/scholar?q=related:WvMQ0xjRdhsJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
7,"T Zhu, H Wang, J Yu, X Zhou, W Chen, W Zhang, ...","Towards accurate and consistent evaluation: a dataset for distantly-supervised relation extraction",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2010.16275","https://scholar.google.com/scholar?cites=16414120502015744656&as_sdt=2005&sciodt=2007&hl=en",67,"2022-03-25 08:39:44","","","","",,,,,7,3.50,1,7,2,"… -supervised relation extraction has achieved a certain success by using deep neural networks. … Among them, TACRED is the largest dataset, but only has 3,325 non-NA instances in the …","https://arxiv.org/pdf/2010.16275","https://scholar.google.com/scholar?q=related:kNoaf6GryuMJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
15,"D Wang, P Tiwari, S Garg, H Zhu, P Bruza","Structural block driven enhanced convolutional neural representation for relation extraction",2020,"Applied Soft Computing","Elsevier","https://www.sciencedirect.com/science/article/pii/S1568494619306945","https://scholar.google.com/scholar?cites=16141491679917210702&as_sdt=2005&sciodt=2007&hl=en",80,"2022-03-25 08:39:44","","","","",,,,,15,7.50,3,5,2,"… position-aware attention and shows improvement in relation extraction. In the later stage, TACRED (106,264 instances), a large supervised relation extraction dataset was attained from …","https://arxiv.org/pdf/2103.11356","https://scholar.google.com/scholar?q=related:TnxjXikZAuAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
33,"X Han, T Gao, Y Lin, H Peng, Y Yang, C Xiao, ...","More data, more relations, more context and more openness: A review and outlook for relation extraction",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2004.03186","https://scholar.google.com/scholar?cites=8860907077483388111&as_sdt=2005&sciodt=2007&hl=en",81,"2022-03-25 08:39:44","","","","",,,,,33,16.50,5,7,2,"… for SRE and focus more on neural-based models. 2.3 Neural Relation Extraction Models Neural relation extraction (NRE) models introduce neural networks to automatically extract …","https://arxiv.org/pdf/2004.03186","https://scholar.google.com/scholar?q=related:z1wkNQpE-HoJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"H Chen, L Liu, X Zhou, L Qing, ...","A robust graph convolutional network for relation extraction by combining edge information",2020,"2020 IEEE 5th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9095628/","https://scholar.google.com/scholar?cites=10810868673638073041&as_sdt=2005&sciodt=2007&hl=en",83,"2022-03-25 08:39:44","","","","",,,,,1,0.50,0,5,2,"… make a relation prediction through a feed-forward neural network (… model on two public datasets TACRED and SemEval-10 … to improving the model’s performance for relation extraction. …","","https://scholar.google.com/scholar?q=related:0YKYvcfrB5YJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"X Bai, C Feng, H Zhang, X Wang","Edge Features Enhanced Graph Attention Network for Relation Extraction",2020,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-55130-8_11","",84,"2022-03-25 08:39:44","","10.1007/978-3-030-55130-8_11","","",,,,,0,0.00,0,4,2,"… We report our results on the TACRED test set in Table 2. We observe that the F1 score of our … Overall, our work improves the effectiveness of graph neural networks in relation extraction …","","https://scholar.google.com/scholar?q=related:t83ZELl80oEJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
26,"DS Sachan, Y Zhang, P Qi, W Hamilton","Do syntax trees help pre-trained transformers extract information?",2020,"arXiv preprint arXiv:2008.09084","arxiv.org","https://arxiv.org/abs/2008.09084","https://scholar.google.com/scholar?cites=14962286998475680802&as_sdt=2005&sciodt=2007&hl=en",89,"2022-03-25 08:39:44","","","","",,,,,26,13.00,7,4,2,"… neural network models for these tasks. Popular encoders to include dependency tree into neural models include graph neural … improvements on the TACRED relation extraction dataset. …","https://arxiv.org/pdf/2008.09084","https://scholar.google.com/scholar?q=related:IqyWY8C4pM8J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
21,"S Murty, PW Koh, P Liang","Expbert: Representation engineering with natural language explanations",2020,"arXiv preprint arXiv:2005.01932","arxiv.org","https://arxiv.org/abs/2005.01932","https://scholar.google.com/scholar?cites=14822293048857368992&as_sdt=2005&sciodt=2007&hl=en",90,"2022-03-25 08:39:44","","","","",,,,,21,10.50,7,3,2,"… Our approach (Figure 2) uses pretrained neural models to … ); and TACRED involves classifying the relation between the … To process TACRED, we use the default BERT tokenizer and …","https://arxiv.org/pdf/2005.01932","https://scholar.google.com/scholar?q=related:oJni_f5cs80J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
6,"E Bruches, A Pauls, T Batura, ...","Entity Recognition and Relation Extraction from Scientific and Technical Texts in Russian",2020,"2020 Science and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9303196/","https://scholar.google.com/scholar?cites=16714152175994920649&as_sdt=2005&sciodt=2007&hl=en",91,"2022-03-25 08:39:44","","","","",,,,,6,3.00,2,4,2,"… previous methods on TACRED (F1-score of 71.5%). … , and some methods based on neural networks. Text collections for … and semantic relations (6 relation types were considered). The …","https://ieeexplore.ieee.org/iel7/9303029/9303174/09303196.pdf","https://scholar.google.com/scholar?q=related:yd7_Q9mY9OcJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
2,"W Li, T Qian","Exploit multiple reference graphs for semi-supervised relation extraction",2020,"arXiv preprint arXiv:2010.11383","arxiv.org","https://arxiv.org/abs/2010.11383","https://scholar.google.com/scholar?cites=3405333294963539644&as_sdt=2005&sciodt=2007&hl=en",94,"2022-03-25 08:39:44","","","","",,,,,2,1.00,1,2,2,"… Firstly, the NERO paper uses all training data while we use at most (30+50)% and (15+50)% training data on SemEval and TACRED. Note this is necessary for examining semi-…","https://arxiv.org/pdf/2010.11383","https://scholar.google.com/scholar?q=related:vL4c7JYsQi8J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"K Wang, Y Zhou, J Zhang, S Wang, ...","Structurally Comparative Hinge Loss for Dependency-Based Neural Text Representation",2020,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3387633","",96,"2022-03-25 08:39:44","","10.1145/3387633","","",,,,,0,0.00,0,5,2,"… relation type between the subject and the object entities in a sentence. We evaluate our SCH loss on the TACRED … Examples in TACRED are built over newswire and web text, and ones …","https://dl.acm.org/doi/pdf/10.1145/3387633","https://scholar.google.com/scholar?q=related:1Ixi2cQBT5sJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
5,"ADN Cohen, S Rosenman, Y Goldberg","Relation Classification as Two-way Span-Prediction",2020,"arXiv preprint arXiv:2010.04829","arxiv.org","https://arxiv.org/abs/2010.04829","https://scholar.google.com/scholar?cites=2315221945809513511&as_sdt=2005&sciodt=2007&hl=en",98,"2022-03-25 08:39:44","","","","",,,,,5,2.50,2,3,2,"… each relation, which helps the model to overcome the challenges presented in these two works. We demonstrate this on the TACRED … by 2.3F1 points on TACRED and 0.9F1 points on …","https://arxiv.org/pdf/2010.04829","https://scholar.google.com/scholar?q=related:Jywq2BdSISAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"조충현, 최용석","관계 추출을 위한 자가 적응형 그래프 컨볼루션 네트워크",2020,"한국정보과학회 학술발표논문집","dbpia.co.kr","https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE09874524","",112,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,2,2,"… A dependency-based neural network for relation classification… End-to-end relation extraction using lstms on sequences and … pruned dependency trees improves relation extraction"" arXiv …","","https://scholar.google.com/scholar?q=related:OCbxy3XMCeIJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
8,"SM Yang, SY Yoo, OR Jeong","DeNERT-KG: Named Entity and Relation Extraction Model Using DQN, Knowledge Graph, and BERT",2020,"Applied Sciences","mdpi.com","https://www.mdpi.com/827964","https://scholar.google.com/scholar?cites=3845587416313319678&as_sdt=2005&sciodt=2007&hl=en",116,"2022-03-25 08:39:44","","","","",,,,,8,4.00,3,3,2,"… We use a neural network that is a non-linear function approximator for Q functions to infer … , we utilized the TACRED dataset containing the relationship information in the experiment. …","https://www.mdpi.com/2076-3417/10/18/6429/pdf","https://scholar.google.com/scholar?q=related:_lARXmFFXjUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
156,"I Yamada, A Asai, H Shindo, H Takeda, ...","Luke: deep contextualized entity representations with entity-aware self-attention",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2010.01057","https://scholar.google.com/scholar?cites=2693243983368532611&as_sdt=2005&sciodt=2007&hl=en",117,"2022-03-25 08:39:44","","","","",,,,,156,78.00,31,5,2,"… 2020) was proposed concurrently with our work, and extends CWRs using neural adapters that … on two kinds of tasks, relation classification (TACRED) and QA (ReCoRD and SQuAD). …","https://arxiv.org/pdf/2010.01057","https://scholar.google.com/scholar?q=related:g7IjKiJTYCUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
798,"M Joshi, D Chen, Y Liu, DS Weld, ...","Spanbert: Improving pre-training by representing and predicting spans",2020,"Transactions of the …","direct.mit.edu","https://direct.mit.edu/tacl/article-abstract/doi/10.1162/tacl_a_00300/43539","https://scholar.google.com/scholar?cites=14676555484631167909&as_sdt=2005&sciodt=2007&hl=en",118,"2022-03-25 08:39:44","","10.1162/tacl_a_00300/43539","","",,,,,798,399.00,160,5,2,"… FFNN m and FFNN c represent two feedforward neural networks with one hidden layer, and φ(x… Test performance on the TACRED relation extraction benchmark. BERT large and BERT …","https://direct.mit.edu/tacl/article/doi/10.1162/tacl_a_00300/43539","https://scholar.google.com/scholar?q=related:pXPAG3SZrcsJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"D Fernàndez-Cañellas, J Marco Rimmek, ...","Enhancing Online Knowledge Graph Population with Semantic Knowledge",2020,"International Semantic …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-62419-4_11","",121,"2022-03-25 08:39:44","","10.1007/978-3-030-62419-4_11","","",,,,,0,0.00,0,3,2,"… entity spans in the input and incorporates a neural architecture on top of BERT to add … tested with the widely known relation extraction benchmark, TACRED, and the new TypeRE …","https://upcommons.upc.edu/bitstream/handle/2117/332082/camera-ready.pdf?sequence=5","https://scholar.google.com/scholar?q=related:1mJFqOSlJmEJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
4,"K Huang, G Wang, T Ma, J Huang","Entity and evidence guided relation extraction for docred",2020,"arXiv preprint arXiv:2008.12283","arxiv.org","https://arxiv.org/abs/2008.12283","https://scholar.google.com/scholar?cites=14207769775832043369&as_sdt=2005&sciodt=2007&hl=en",122,"2022-03-25 08:39:44","","","","",,,,,4,2.00,1,4,2,"Document-level relation extraction is a challenging task which requires reasoning over multiple sentences in order to predict relations in a document. In this paper, we pro-pose a joint …","https://arxiv.org/pdf/2008.12283","https://scholar.google.com/scholar?q=related:aQ8Ay1UjLMUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
13,"Y Qin, Y Lin, R Takanobu, Z Liu, P Li, H Ji, ...","Erica: Improving entity and relation understanding for pre-trained language models via contrastive learning",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2012.15022","https://scholar.google.com/scholar?cites=11536461770171246236&as_sdt=2005&sciodt=2007&hl=en",124,"2022-03-25 08:39:44","","","","",,,,,13,6.50,2,7,2,"… which head entity and relation to be conditioned on, we concatenate the relation name of ri … As depicted in Figure 3, we train the text-based relation representations of the entity pairs that …","https://arxiv.org/pdf/2012.15022","https://scholar.google.com/scholar?q=related:nGbub9u-GaAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"G Stoica, EA Platanios, B Póczos","Improving Relation Extraction by Leveraging Knowledge Graph Link Prediction",2020,"arXiv preprint arXiv:2012.04812","arxiv.org","https://arxiv.org/abs/2012.04812","https://scholar.google.com/scholar?cites=9719814634479311456&as_sdt=2005&sciodt=2007&hl=en",128,"2022-03-25 08:39:44","","","","",,,,,1,0.50,0,3,2,"… We perform our experiments on TACRED consistent with prior literature [36, 37, 9]. We use the same type-substitution policy where we replace each subject and object in a sentence …","https://arxiv.org/pdf/2012.04812","https://scholar.google.com/scholar?q=related:YFrIium344YJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"SS Park, HS Kim","Entity-oriented Sentence Extraction and Relation-Context Co-attention for Document-level Relation Extraction",2020,"Annual Conference on Human and Language …","koreascience.or.kr","https://www.koreascience.or.kr/article/CFKO202030060875865.v1ff8iew","",132,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,2,2,"… 표 1은 대표적인 문장 수준 관계 추출 말뭉치인 TACRED(TAC Relation Extraction Dataset)[7]… Zhao, Relation classification via convolutional deep neural network, Proceedings of the 25th …","https://www.koreascience.or.kr/article/CFKO202030060875865.pdf","https://scholar.google.com/scholar?q=related:3QlzxI-wJJ0J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
127,"R Wang, D Tang, N Duan, Z Wei, X Huang, ...","K-adapter: Infusing knowledge into pre-trained models with adapters",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2002.01808","https://scholar.google.com/scholar?cites=4166695802214878222&as_sdt=2005&sciodt=2007&hl=en",135,"2022-03-25 08:39:44","","","","",,,,,127,63.50,21,6,2,"… model, KAdapter has a neural adapter for each kind of … and RoBERTa on relation classification dataset TACRED. The … of one relation classification dataset TACRED, and two entity …","https://arxiv.org/pdf/2002.01808","https://scholar.google.com/scholar?q=related:DgwhisET0zkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"C Liu, X Zhao, X Li, Y Zhao","Attention mechanism balances semantic representation and syntactic representation",2020,"Proceedings of the 2020 9th International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3436369.3437431","https://scholar.google.com/scholar?cites=11475626619328846946&as_sdt=2005&sciodt=2007&hl=en",139,"2022-03-25 08:39:44","","10.1145/3436369.3437431","","",,,,,1,0.50,0,4,2,"… The data set in this paper is based on the TACRED dataset [28]… our model is tested on the TACRED data set. The experimental … relation extraction tasks and graph convolutional neural …","https://dl.acm.org/doi/pdf/10.1145/3436369.3437431","https://scholar.google.com/scholar?q=related:YtwcHJydQZ8J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
12,"L Orr, M Leszczynski, S Arora, S Wu, N Guha, ...","Bootleg: chasing the tail with self-supervised named entity disambiguation",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2010.10363","https://scholar.google.com/scholar?cites=14664657052100484566&as_sdt=2005&sciodt=2007&hl=en",141,"2022-03-25 08:39:44","","","","",,,,,12,6.00,2,6,2,"… -ofthe-art in the popular TACRED relation extraction task by 1.0 F1 points and demonstrate … [48] to E before it is passed to our neural model. Specifically, for mention m, we concatenate …","https://arxiv.org/pdf/2010.10363","https://scholar.google.com/scholar?q=related:1l1gZ-RTg8sJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
