Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"Q Wang, B Yu, L Lv, S Li, H Wang","Inter-sentence Relation Extraction Based on Relation-level Attention Mechanism",2020,"2020 13th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9526841/","https://scholar.google.com/scholar?cites=11615489433020084441&as_sdt=2005&sciodt=2007&hl=en",57,"2022-03-25 12:38:10","","","","",,,,,1,0.50,0,5,2,"… DocRED show that our RGBert model achieves significant improvements on inter-sentence relation … , this paper uses deep learning methods and proposes a relationlevel attention …","https://ieeexplore.ieee.org/iel7/9526655/9526679/09526841.pdf","https://scholar.google.com/scholar?q=related:2TB3CxmCMqEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
1,"Y Xu, Z Yang, Y Song, Z Li, L Wang, ...","Star-bilstm-lan for document-level mutation-disease relation extraction from biomedical literature",2020,"2020 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9313250/","https://scholar.google.com/scholar?cites=11712365255453687802&as_sdt=2005&sciodt=2007&hl=en",79,"2022-03-25 12:38:10","","","","",,,,,1,0.50,0,6,2,"… [4] proposed the only mutationdisease relation extraction approach … learning-based methods to train several classification models. Besides, mutation-gene and mutation-drug relation …","https://ieeexplore.ieee.org/iel7/9312958/9312977/09313250.pdf","https://scholar.google.com/scholar?q=related:-r_xIiWuiqIJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
1,"L Yan, X Han, L Sun, F Liu, N Bian","From Bag of Sentences to Document: Distantly Supervised Relation Extraction via Machine Reading Comprehension",2020,"arXiv preprint arXiv:2012.04334","arxiv.org","https://arxiv.org/abs/2012.04334","https://scholar.google.com/scholar?cites=5776887953238387607&as_sdt=2005&sciodt=2007&hl=en",82,"2022-03-25 12:38:10","","","","",,,,,1,0.50,0,5,2,"… relation extraction as a widely studied task– MRC, finally introduce the MRC model we used for relation … 5 is only used as confidence score, and for model learning we still use p(ci|x) in …","https://arxiv.org/pdf/2012.04334","https://scholar.google.com/scholar?q=related:l-sBePygK1AJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
2,"LA Ney Jr","An empirical assessment of virtual water: the impact of liberalization of agricultural subsidies and international trade on irrigation water demand",2001,"","search.proquest.com","https://search.proquest.com/openview/c258e9f93693882dcf58ea5da5e07c5b/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=15254656813560883800&as_sdt=2005&sciodt=2007&hl=en",164,"2022-03-25 12:38:10","","","","",,,,,2,0.10,2,1,21,"This dissertation explores the relationship between agricultural price policy, international trade and water resources management. It models, on a global scale, the impact on regional …","","https://scholar.google.com/scholar?q=related:WOrJnoxts9MJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
1,"GK Mongwa","Effects of vegetables from a school garden, in a school feeding programme, on the school attendance rate and general health of children in a farm school",2005,"","repository.nwu.ac.za","http://repository.nwu.ac.za/handle/10394/1044","https://scholar.google.com/scholar?cites=18379512710817787352&as_sdt=2005&sciodt=2007&hl=en",162,"2022-03-25 12:38:10","","","","",,,,,1,0.06,1,1,17,"… My only child, Tabitha, who was a darling throughout my adult learning. Thank you my girl, … These estimates are based on their low weight in relation to their age. According to Diosady (…","http://repository.nwu.ac.za/bitstream/handle/10394/1044/mongwa_gracek.pdf;sequence=1","https://scholar.google.com/scholar?q=related:2C0SgW4lEf8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"Z Xue, R Li, Q Dai, Z Jiang","CorefDRE: Document-level Relation Extraction with coreference resolution",2022,"arXiv preprint arXiv:2202.10744","arxiv.org","https://arxiv.org/abs/2202.10744","",13,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,1,"… and set the dropout rate of GCN to 0.6, learning rate to 0.001. … with other baselines on the DocRED dataset. The results are … for better doc-level relation extraction. Although we only …","https://arxiv.org/pdf/2202.10744",""
0,"H Zhang, Z Huang, Z Li, D Li, F Liu","Densely Connected Graph Attention Network Based on Iterative Path Reasoning for Document-Level Relation Extraction",2021,"Pacific-Asia Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-75765-6_22","",14,"2022-03-25 12:38:10","","10.1007/978-3-030-75765-6_22","","",,,,,0,0.00,0,5,1,"… to a very small size for learning different sets of feature maps at … Finally, due to the uneven distribution of DoCRED, we utilize … For DocRED, we report the F1 excluding those relational …","","https://scholar.google.com/scholar?q=related:nUNhxiga4LsJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"M Zou, Q Yang, J Qu, Z Li, A Liu, L Zhao, ...","Document-Level Relation Extraction with Entity Enhancement and Context Refinement",2021,"… Conference on Web …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-91560-5_25","",15,"2022-03-25 12:38:10","","10.1007/978-3-030-91560-5_25","","",,,,,0,0.00,0,7,1,"… Extensive experimental study on the benchmark dataset DocRED verifies that our method … learning rate of 4e-5 after a grid search. The optimization runs 19k steps, where the learning …","","https://scholar.google.com/scholar?q=related:iw1dzdXdizEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"D Ru, C Sun, J Feng, L Qiu, H Zhou, W Zhang, ...","Learning Logic Rules for Document-level Relation Extraction",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2111.05407","",16,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,7,1,"… We analyze the results on DocRED data and discuss the … DocRED Results In comparison with the significant improvements on DWIE, the enhancement of LogiRE on DocRED …","https://arxiv.org/pdf/2111.05407","https://scholar.google.com/scholar?q=related:stk-R7mDs8MJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"SS Park, HS Kim","Entity-oriented Sentence Extraction and Relation-Context Co-attention for Document-level Relation Extraction",2020,"Annual Conference on Human and Language …","koreascience.or.kr","https://www.koreascience.or.kr/article/CFKO202030060875865.v1ff8iew","",17,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,2,2,"… Sun, DocRED: A Large-Scale Document-Level Relation Extraction Dataset, Proceedings of the … Zhao, Relation classification via convolutional deep neural network, Proceedings of the …","https://www.koreascience.or.kr/article/CFKO202030060875865.pdf","https://scholar.google.com/scholar?q=related:3QlzxI-wJJ0J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"J Zhao, G Duan, T Huang","Pre-classification Supporting Reasoning for Document-level Relation Extraction",2021,"The 10th International Joint Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3502223.3502245","",20,"2022-03-25 12:38:10","","10.1145/3502223.3502245","","",,,,,0,0.00,0,3,1,"… Experiments on DocRED show that our method achieves an F1 score of 62.11. … learning rate to 5e-5 to finetune BERT with AdamW optimizer. As for other hyperparameters, the learning …","https://dl.acm.org/doi/pdf/10.1145/3502223.3502245","https://scholar.google.com/scholar?q=related:YqS9fUhzS00J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"Z Zhang, B Yu, X Shu, T Liu","NA-Aware Machine Reading Comprehension for Document-Level Relation Extraction",2021,"… European Conference on Machine Learning …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-86523-8_35","",25,"2022-03-25 12:38:10","","10.1007/978-3-030-86523-8_35","","",,,,,0,0.00,0,4,1,"… To move relation extraction forward from sentence-level to document-level, the DocRED dataset is … 1, we show an example in DocRED development set to illustrate the challenging yet …","https://2021.ecmlpkdd.org/wp-content/uploads/2021/07/sub_591.pdf","https://scholar.google.com/scholar?q=related:R6Azk7pF3_oJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"D Wang, W Hu, E Cao, W Sun, A Notations","Supplementary Material of Global-to-Local Neural Networks for Document-Level Relation Extraction",,"aclanthology.org","","https://aclanthology.org/attachments/2020.emnlp-main.303.OptionalSupplementaryMaterial.zip","",27,"2022-03-25 12:38:10","PDF","","","",,,,,0,0.00,0,5,,"… that, the gold standard of the test set of DocRED is unknown, and only F1 scores can be … D Case Study on DocRED In this section, we show a few examples from the DocRED …","https://aclanthology.org/attachments/2020.emnlp-main.303.OptionalSupplementaryMaterial.zip","https://scholar.google.com/scholar?q=related:KiNmqI7jS0wJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"S Yang, T Zhang, D Su, N Hu, W Nong, X He","SaGCN: Structure-Aware Graph Convolution Network for Document-Level Relation Extraction",2021,"Pacific-Asia Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-75768-7_30","",28,"2022-03-25 12:38:10","","10.1007/978-3-030-75768-7_30","","",,,,,0,0.00,0,6,1,"… To benefit from explicit and implicit structural information in learning more plentiful mention … We show the results of SaGCN for the DocRED in Table 2. From the experimental results, …","","https://scholar.google.com/scholar?q=related:nd1HLSzAlAwJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"H Kuang, H Chen, X Ma, X Liu","A Keyword Detection and Context Filtering Method for Document Level Relation Extraction",2022,"Applied Sciences","mdpi.com","https://www.mdpi.com/1482032","",31,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,1,"… In practice, the relation between entity pairs can usually be … The experimental results on three benchmark datasets (DocRED, … We use AdamW and set a warm-up learning rate of 6% to …","https://www.mdpi.com/2076-3417/12/3/1599/htm",""
0,"H Tang, Y Cao, Z Zhang, R Jia, F Fang, ...","Multi-Granularity Heterogeneous Graph for Document-Level Relation Extraction",2021,"ICASSP 2021-2021 …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9414755/","",33,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,6,1,"… on DocRED [15]. It is currently the largest manually annotated document-level RE dataset, contains 5,053 documents, 40,276 sentences, 56,354 relational facts and 96 frequent relation …","https://ieeexplore.ieee.org/iel7/9413349/9413350/09414755.pdf","https://scholar.google.com/scholar?q=related:Bf7D4ndR7nsJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"K Yang, Y Jang, C Lee, J Seo, H Jang, ...","Graph-to-Text Generation Using Relation Extraction Datasets",2021,"Annual Conference on …","koreascience.or.kr","https://www.koreascience.or.kr/article/CFKO202130060708832.page","",38,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,6,1,"… the limits of transfer learning with a unified text-to-text … : A thorough evaluation of the tacred relation extraction task,” arXiv … Sun, “Docred: A largescale document-level relation extraction …","https://www.koreascience.or.kr/article/CFKO202130060708832.pdf","https://scholar.google.com/scholar?q=related:hkN_cY6Q_icJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"J Pan, M Peng, Y Zhang","Mention-centered Graph Neural Network for Document-level Relation Extraction",2021,"arXiv preprint arXiv:2103.08200","arxiv.org","https://arxiv.org/abs/2103.08200","",39,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,3,1,"… In this section, we will introduce the DocRED dataset and model … We use the DocRED dataset to evaluate the proposed … we use relation data from Wikidata 4 to facilitate the learning of …","https://arxiv.org/pdf/2103.08200","https://scholar.google.com/scholar?q=related:xHn7peX9fd0J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"S Zhang, C Wong, N Usuyama, S Jain, ...","Modular Self-Supervision for Document-Level Relation Extraction",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2109.05362","",43,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,5,1,"… Our method outperforms prior state of the art, such as multi-scale learning and graph … DocRED does not have many truly long-range relation instances. As Table 2 shows, each DocRED …","https://arxiv.org/pdf/2109.05362.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:d4SFFdE8yBQJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"C Zhao, D Zeng, L Xu, J Dai","Document-level Relation Extraction with Context Guided Mention Integration and Inter-pair Reasoning",2022,"arXiv preprint arXiv:2201.04826","arxiv.org","https://arxiv.org/abs/2201.04826","",46,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,1,"… ear warmup and cosine decay learning rate schedule. We set the initial learning rate for all … layer, the performance of our model on the DocRED dev set drops by 0.38% in both F1 and …","https://arxiv.org/pdf/2201.04826","https://scholar.google.com/scholar?q=related:gOa-ss_h_F0J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"Y Li","An Empirical Study on Relation Extraction in the Biomedical Domain",2021,"arXiv preprint arXiv:2112.05910","arxiv.org","https://arxiv.org/abs/2112.05910","",50,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,1,1,"… for the DocRED Relation Extraction task … learning techniques, which are able to reduce the reliance of models on labeled data, are important to explore to improve biomedical relation …","https://arxiv.org/pdf/2112.05910","https://scholar.google.com/scholar?q=related:ksiGBv0FeRoJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"N Hu, T Zhang, S Yang, W Nong, X He","HAIN: Hierarchical Aggregation and Inference Network for Document-Level Relation Extraction",2021,"CCF International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-88480-2_26","",52,"2022-03-25 12:38:10","","10.1007/978-3-030-88480-2_26","","",,,,,0,0.00,0,5,1,"… and set the dropout rate to 0.4, learning rate to 0.001. We train … Due to some relation instances are present in both training … We list a few examples from DocRED dev set in Table 4, and …","","https://scholar.google.com/scholar?q=related:dJkXPZuEdf4J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"M Eyal, A Amrami, H Taub-Tabib, ...","Bootstrapping Relation Extractors using Syntactic Search by Examples",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2102.05007","",53,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,1,"… supporting sentence in DocRED (ie sentence level relations). As DocRED’s labelled test set is … The approach can be considered as an instance of transfer-learning, where we attempt to …","https://arxiv.org/pdf/2102.05007","https://scholar.google.com/scholar?q=related:lAJt-FQ2FwgJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"C Wang, X Xu, S Zhao, Y Cao, N Lyu, S Jia, ...","ILG: Inference model based on Line Graphs for document-level relation extraction",2021,"2021 4th International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3508546.3508633","",56,"2022-03-25 12:38:10","","10.1145/3508546.3508633","","",,,,,0,0.00,0,7,1,"… relation is harder to distinguish. According to [24], over 40% relationships in DocRED, a large-scale document-level relation … ILG is optimized with AdamW using learning rates 2e-5 with …","https://dl.acm.org/doi/pdf/10.1145/3508546.3508633",""
0,"CX Chu, S Razniewski, G Weikum","KnowFi: Knowledge Extraction from Long Fictional Texts",2021,"3rd Conference on Automated …","openreview.net","https://openreview.net/forum?id=8smkJ2ekBRC","",59,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,3,1,"… Distantly supervised neural learning has become the method … For each relation, we build a prototype representation by … -text benchmarks TacRed and DocRed. The absolute numbers …","https://openreview.net/pdf?id=8smkJ2ekBRC","https://scholar.google.com/scholar?q=related:0XYfHsFtZEgJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"D Christofidellis, M Manica, L Georgopoulos, ...","An Automated Domain Understanding Technique for Knowledge Graph Generation",2020,"","openreview.net","https://openreview.net/forum?id=sTcyRPRQ2VT","",62,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,2,"… issues by introducing an automated machine learning-based approach to understand the … and DocRED datasets provide the needed information such as entity types and relation type …","https://openreview.net/pdf?id=sTcyRPRQ2VT","https://scholar.google.com/scholar?q=related:OhFC3ttuex4J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"Y Yan, H Sun, J Liu","A Review and Outlook for Relation Extraction",2021,"The 5th International Conference on Computer …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3487075.3487103","",64,"2022-03-25 12:38:10","","10.1145/3487075.3487103","","",,,,,0,0.00,0,3,1,"… extraction (RE) aims to identify and determine the specific relation between … relation extraction methods. In this paper, we focus on the two challenges of current RE: Few-shot learning …","https://dl.acm.org/doi/pdf/10.1145/3487075.3487103","https://scholar.google.com/scholar?q=related:HMsvqN5pISYJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"L Tang, D Rajan, S Mohan, A Pradhan, ...","Making Document-Level Information Extraction Right for the Right Reasons",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2110.07686","",67,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,5,1,"… In our adaptation of the DocRED task, we consider t = (e1,e2) … During learning, we add the following loss over all evidence … , we have 96 relations from the data plus an NA relation that …","https://arxiv.org/pdf/2110.07686","https://scholar.google.com/scholar?q=related:VnqRASrotGIJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"S Yang, J Guo","Improved strategies of relation extraction based on graph convolutional model on tree structure for web information processing",2022,"Journal of Industrial Information Integration","Elsevier","https://www.sciencedirect.com/science/article/pii/S2452414X21000959","",70,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,2,1,"… The second strategy merges a named-entity recognition subnetwork with GCNTree to realize joint learning of relation and entity extraction. Experimental results demonstrate that the …","","https://scholar.google.com/scholar?q=related:k8SG6EQkKQsJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"T Nayak, HT Ng","A Hierarchical Entity Graph Convolutional Network for Relation Extraction across Documents",2021,"arXiv preprint arXiv:2108.09505","arxiv.org","https://arxiv.org/abs/2108.09505","",72,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,2,1,"… relation extraction mostly focus on sentence-level extraction, and they cover very few relations. In this work, we propose cross-document relation … for two-hop relation extraction, where …","https://arxiv.org/pdf/2108.09505","https://scholar.google.com/scholar?q=related:VN8SBceORj0J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"M Zhu, Z Deng, W Xiong, M Yu, M Zhang, ...","Neural Correction Model for Open-Domain Named Entity Recognition",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1909.06058","",73,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,6,3,"… , we propose a multi-task learning method for BERT models to … all the entities annotated in DocRED and use them to make … the entity type annotated in DocRED as the ground truth of …","https://arxiv.org/pdf/1909.06058","https://scholar.google.com/scholar?q=related:riabjZf4E8cJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"S Singhania, S Razniewski, G Weikum","Predicting Document Coverage for Relation Extraction",2021,"arXiv preprint arXiv:2111.13611","arxiv.org","https://arxiv.org/abs/2111.13611","",74,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,3,1,"… of size 32, used the Adam optimizer initialized with a constant learning rate of 1e-05 and 1e-09 … For SSAN, documents first need to be pre-processed to construct the necessary DocRED …","https://arxiv.org/pdf/2111.13611","https://scholar.google.com/scholar?q=related:5sOAxwGWAQEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"D Christofidellis, M Manica, L Georgopoulos, ...","Understood in Translation, Transformers for Domain Understanding",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2012.10271","",77,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,2,"… The lack of many examples can pose problems in the learning process for these specific relation types. This is highlighted especially in the DocRED case, as we attributed the …","https://arxiv.org/pdf/2012.10271","https://scholar.google.com/scholar?q=related:62f2ov4jZSEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"정우환","Knowledge Extraction and Integration for Knowledge Base Construction using Machine Learning",2021,"","s-space.snu.ac.kr","https://s-space.snu.ac.kr/handle/10371/175344","",80,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,1,1,"… (DocRED) [77] with 96 relation types, we found that the inflations of the relation types are … to generate a large number of false labels for some relation types. Thus, although we train a …","https://s-space.snu.ac.kr/bitstream/10371/175344/1/000000164183.pdf","https://scholar.google.com/scholar?q=related:EI45dskMfUoJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"K Huang, J Huang, G Wang","System for entity and evidence-guided relation prediction and method of using the same",2022,"US Patent App. 17/002,506","Google Patents","https://patents.google.com/patent/US20220067278A1/en","",87,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,3,1,"… 6 shows top public leaderboard numbers on DocRED, where … of relation extraction on the supervised setting of DocRED, … We set the learning rate as 1e −5 , λ 1 as 1e −4 , the hidden …","",""
0,"W Yu, M Wang, X Wang, X Zhou, Y Zha, Y Zhang, ...","GeoRE: A Relation Extraction Dataset for Chinese Geometry Problems",,"mathai4ed.github.io","","https://mathai4ed.github.io/papers/papers/paper_6.pdf","",88,"2022-03-25 12:38:10","PDF","","","",,,,,0,0.00,0,7,,"… To the best of our knowledge, GeoRE is the first Chinese relation extraction dataset about geometry problems. It consists of 12,901 geometry problems on 43 shapes, covering 19 …","https://mathai4ed.github.io/papers/papers/paper_6.pdf","https://scholar.google.com/scholar?q=related:e4kUuFRQx2QJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"W Li, T Qian, M Zhong, X Chen","Interactive Lexical and Semantic Graphs for Semisupervised Relation Extraction",2022,"… Networks and Learning …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9675808/","",89,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,1,"… and benefit from the joint learning framework at the same time? … -based method and the joint learning framework for better … graphs and design a joint learning neural network to let them …","https://ieeexplore.ieee.org/iel7/5962385/6104215/09675808.pdf","https://scholar.google.com/scholar?q=related:ozC8Yp1ZYUQJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"E Noriega-Atala, PM Lovett, CT Morrison, ...","Neural Architectures for Biological Inter-Sentence Relation Extraction",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2112.09288","",91,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,1,"… -learning architectures for inter-sentence relation extraction, … the art traditional machine learning methods without the need … compared to traditional machine learning classifiers and also …","https://arxiv.org/pdf/2112.09288","https://scholar.google.com/scholar?q=related:rIJx7TSG70EJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"V Kanjirangat, F Rinaldi","Enhancing Biomedical Relation Extraction with Transformer Models using Shortest Dependency Path Features and Triplet Information",2021,"Journal of Biomedical Informatics","Elsevier","https://www.sciencedirect.com/science/article/pii/S1532046421002227","",92,"2022-03-25 12:38:10","HTML","","","",,,,,0,0.00,0,2,1,"… relation and one negative class (no relation). For the final CDR model, we used both training and development or validation set for model learning. … as DocRed [45], and SciREX [46]. …","https://www.sciencedirect.com/science/article/pii/S1532046421002227","https://scholar.google.com/scholar?q=related:zw_t0Hec7mUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"G Wang, S Liu, F Wei","Weighted graph convolution over dependency trees for nontaxonomic relation extraction on public opinion information",2022,"Applied Intelligence","Springer","https://link.springer.com/article/10.1007/s10489-021-02596-9","",93,"2022-03-25 12:38:10","","10.1007/s10489-021-02596-9","","",,,,,0,0.00,0,3,1,"… [31] introduced DocRED, a dataset of cross-sentence relation extractions on Wikipedia paragraphs. However, these datasets are either constructed by distant supervision [32], with …","","https://scholar.google.com/scholar?q=related:JurlcsTBdbYJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"V Nastase, S Szpakowicz","Semantic Relations and Deep Learning",2020,"arXiv preprint arXiv:2009.05426","arxiv.org","https://arxiv.org/abs/2009.05426","",94,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,2,2,"… This chapter will present several options for each of these aspects of deep learning in the task of semantic relation classification. Section 5.3 and 5.4 describe types of input. Section 5.3 …","https://arxiv.org/pdf/2009.05426","https://scholar.google.com/scholar?q=related:42XWm_CgJ0gJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"D Li, Y Xiong, B Hu, B Tang, ...","Drug knowledge discovery via multi-task learning and pre-trained models",2021,"BMC medical …","bmcmedinformdecismak …","https://bmcmedinformdecismak.biomedcentral.com/articles/10.1186/s12911-021-01614-7","",97,"2022-03-25 12:38:10","HTML","10.1186/s12911-021-01614-7","","",,,,,0,0.00,0,5,1,"… And we regard Task 2 as a relation extraction task, which captures the thematic roles between entities. In this work, we exploit pre-trained biomedical language representation models (…","https://bmcmedinformdecismak.biomedcentral.com/articles/10.1186/s12911-021-01614-7","https://scholar.google.com/scholar?q=related:wU2uFcnAYp8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"P Qi, G Wang, J Huang","SpanDrop: Simple and Effective Counterfactual Learning for Long Sequences",2021,"","openreview.net","https://openreview.net/forum?id=zaALYtvbRlH","",98,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,3,1,"… a challenging task in machine learning, especially when not … same task to emulate counterfactual learning and achieve input … sequences while providing a learning objective that is …","https://openreview.net/pdf?id=zaALYtvbRlH",""
0,"L Wachowiak, C Lang, B Heinisch, ...","Towards Learning Terminological Concept Systems from Multilingual Natural Language Text",2021,"3rd Conference on …","drops.dagstuhl.de","https://drops.dagstuhl.de/opus/volltexte/2021/14558/","",102,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,1,"… It also states the relation typology utilized for our TCS learning approach. … TCS learning pipeline. Subsequently, we introduce our term extraction and relation extraction models. …","https://drops.dagstuhl.de/opus/volltexte/2021/14558/pdf/OASIcs-LDK-2021-22.pdf","https://scholar.google.com/scholar?q=related:BMT6LCkZZ3EJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"Q Li, N Yao, J Zhao, Y Zhang","Multi-scale fusion self attention mechanism",2021,"","openreview.net","https://openreview.net/forum?id=fgcIb5gd99r","",104,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,1,"… model is superior to the existing baseline model in relation extraction task and GLUE task. … In the experiment, we use Adam optimizer to optimize the model, and the learning rate is 3e-5. …","https://openreview.net/pdf?id=fgcIb5gd99r",""
